"","genus","species","DBH","wd"
"6141","Guapira","Guapira standleyana",73.6,0.671
"6142","Guapira","Guapira standleyana",77.8,0.671
"6143","Guapira","Guapira standleyana",94.9,0.671
"6144","Sapium","Sapium glandulosum",20.3,0.415
"6145","Sapium","Sapium glandulosum",22,0.415
"6146","Sapium","Sapium glandulosum",22.9,0.415
"6147","Sapium","Sapium glandulosum",24.4,0.415
"6148","Sapium","Sapium glandulosum",28.6,0.415
"6149","Sapium","Sapium glandulosum",48.4,0.415
"6150","Sapium","Sapium glandulosum",55.2,0.415
"6151","Sapium","Sapium glandulosum",55.5,0.415
"6152","Sapium","Sapium glandulosum",68.6,0.415
"6153","Cordia","Cordia alliodora",20.3,0.52
"6154","Cordia","Cordia alliodora",21.2,0.52
"6155","Cordia","Cordia alliodora",22.1,0.52
"6156","Cordia","Cordia alliodora",22.3,0.52
"6157","Cordia","Cordia alliodora",22.3,0.52
"6158","Cordia","Cordia alliodora",23.7,0.52
"6159","Cordia","Cordia alliodora",23.8,0.52
"6160","Cordia","Cordia alliodora",23.9,0.52
"6161","Cordia","Cordia alliodora",25.9,0.52
"6162","Cordia","Cordia alliodora",26.3,0.52
"6163","Cordia","Cordia alliodora",26.7,0.52
"6164","Cordia","Cordia alliodora",27,0.52
"6165","Cordia","Cordia alliodora",27.4,0.52
"6166","Cordia","Cordia alliodora",28.5,0.52
"6167","Cordia","Cordia alliodora",28.8,0.52
"6168","Cordia","Cordia alliodora",29.6,0.52
"6169","Cordia","Cordia alliodora",30.8,0.52
"6170","Cordia","Cordia alliodora",30.9,0.52
"6171","Cordia","Cordia alliodora",31,0.52
"6172","Cordia","Cordia alliodora",31.5,0.52
"6173","Cordia","Cordia alliodora",31.5,0.52
"6174","Cordia","Cordia alliodora",31.7,0.52
"6175","Cordia","Cordia alliodora",31.7,0.52
"6176","Cordia","Cordia alliodora",32.8,0.52
"6177","Cordia","Cordia alliodora",33.7,0.52
"6178","Cordia","Cordia alliodora",34.8,0.52
"6179","Cordia","Cordia alliodora",36.4,0.52
"6180","Cordia","Cordia alliodora",36.8,0.52
"6181","Cordia","Cordia alliodora",37.5,0.52
"6182","Cordia","Cordia alliodora",38.8,0.52
"6183","Cordia","Cordia alliodora",40.6,0.52
"6184","Cordia","Cordia alliodora",42,0.52
"6185","Cordia","Cordia alliodora",43.8,0.52
"6186","Cordia","Cordia alliodora",45.4,0.52
"6187","Cordia","Cordia alliodora",46.5,0.52
"6188","Cordia","Cordia alliodora",46.7,0.52
"6189","Cordia","Cordia alliodora",47.3,0.52
"6190","Cordia","Cordia alliodora",55,0.52
"6191","Cordia","Cordia alliodora",78.9,0.52
"6192","Trichilia","Trichilia pallida",20.3,0.7
"6193","Trichilia","Trichilia pallida",20.6,0.7
"6194","Trichilia","Trichilia pallida",20.7,0.7
"6195","Trichilia","Trichilia pallida",21,0.7
"6196","Trichilia","Trichilia pallida",21.2,0.7
"6197","Trichilia","Trichilia pallida",21.8,0.7
"6198","Trichilia","Trichilia pallida",22.3,0.7
"6199","Trichilia","Trichilia pallida",22.9,0.7
"6200","Trichilia","Trichilia pallida",23,0.7
"6201","Trichilia","Trichilia pallida",23,0.7
"6202","Trichilia","Trichilia pallida",23.1,0.7
"6203","Trichilia","Trichilia pallida",23.2,0.7
"6204","Trichilia","Trichilia pallida",23.8,0.7
"6205","Trichilia","Trichilia pallida",23.9,0.7
"6206","Trichilia","Trichilia pallida",24.4,0.7
"6207","Trichilia","Trichilia pallida",24.7,0.7
"6208","Trichilia","Trichilia pallida",25.1,0.7
"6209","Trichilia","Trichilia pallida",26,0.7
"6210","Trichilia","Trichilia pallida",26.2,0.7
"6211","Trichilia","Trichilia pallida",29.1,0.7
"6212","Trichilia","Trichilia pallida",30.9,0.7
"6213","Pourouma","Pourouma bicolor",20.3,0.353
"6214","Pourouma","Pourouma bicolor",20.9,0.353
"6215","Pourouma","Pourouma bicolor",21.1,0.353
"6216","Pourouma","Pourouma bicolor",28.2,0.353
"6217","Pourouma","Pourouma bicolor",32.1,0.353
"6218","Pourouma","Pourouma bicolor",34.6,0.353
"6219","Pourouma","Pourouma bicolor",37.5,0.353
"6220","Pourouma","Pourouma bicolor",37.6,0.353
"6221","Pourouma","Pourouma bicolor",39.3,0.353
"6222","Pourouma","Pourouma bicolor",39.9,0.353
"6223","Pourouma","Pourouma bicolor",42.8,0.353
"6224","Pourouma","Pourouma bicolor",45.7,0.353
"6225","Pourouma","Pourouma bicolor",46.7,0.353
"6226","Pourouma","Pourouma bicolor",50.4,0.353
"6227","Tabebuia","Tabebuia rosea",20.4,0.531
"6228","Tabebuia","Tabebuia rosea",23.5,0.531
"6229","Tabebuia","Tabebuia rosea",25.6,0.531
"6230","Tabebuia","Tabebuia rosea",27,0.531
"6231","Tabebuia","Tabebuia rosea",27.1,0.531
"6232","Tabebuia","Tabebuia rosea",27.2,0.531
"6233","Tabebuia","Tabebuia rosea",28.3,0.531
"6234","Tabebuia","Tabebuia rosea",33.2,0.531
"6235","Tabebuia","Tabebuia rosea",35,0.531
"6236","Tabebuia","Tabebuia rosea",35.4,0.531
"6237","Tabebuia","Tabebuia rosea",38.6,0.531
"6238","Tabebuia","Tabebuia rosea",43,0.531
"6239","Tabebuia","Tabebuia rosea",47,0.531
"6240","Tabebuia","Tabebuia rosea",50.5,0.531
"6241","Tabebuia","Tabebuia rosea",54.5,0.531
"6242","Tabebuia","Tabebuia rosea",54.6,0.531
"6243","Tabebuia","Tabebuia rosea",56.8,0.531
"6244","Tabebuia","Tabebuia rosea",56.9,0.531
"6245","Tabebuia","Tabebuia rosea",59,0.531
"6246","Tabebuia","Tabebuia rosea",59.8,0.531
"6247","Tabebuia","Tabebuia rosea",60.3,0.531
"6248","Tabebuia","Tabebuia rosea",63.9,0.531
"6249","Tabebuia","Tabebuia rosea",68,0.531
"6250","Tabebuia","Tabebuia rosea",76,0.531
"6251","Tabebuia","Tabebuia rosea",90.7,0.531
"6252","Lafoensia","Lafoensia punicifolia",20.4,0.705
"6253","Lafoensia","Lafoensia punicifolia",26.3,0.705
"6254","Lafoensia","Lafoensia punicifolia",27.7,0.705
"6255","Lafoensia","Lafoensia punicifolia",30.8,0.705
"6256","Trema","Trema integerrima",20.4,0.3
"6257","Trema","Trema integerrima",20.8,0.3
"6258","Trema","Trema integerrima",21.2,0.3
"6259","Trema","Trema integerrima",21.9,0.3
"6260","Trema","Trema integerrima",22.3,0.3
"6261","Trema","Trema integerrima",22.5,0.3
"6262","Trema","Trema integerrima",22.8,0.3
"6263","Trema","Trema integerrima",23.5,0.3
"6264","Trema","Trema integerrima",24.5,0.3
"6265","Trema","Trema integerrima",24.7,0.3
"6266","Trema","Trema integerrima",26.3,0.3
"6267","Trema","Trema integerrima",27.7,0.3
"6268","Trema","Trema integerrima",28,0.3
"6269","Trema","Trema integerrima",28,0.3
"6270","Trema","Trema integerrima",32.4,0.3
"6271","Trema","Trema integerrima",34.4,0.3
"6272","Trema","Trema integerrima",37.3,0.3
"6273","Trema","Trema integerrima",38.6,0.3
"6274","Trema","Trema integerrima",38.7,0.3
"6275","Trema","Trema integerrima",41.6,0.3
"6276","Trema","Trema integerrima",42,0.3
"6277","Trema","Trema integerrima",42.2,0.3
"6278","Trema","Trema integerrima",44.5,0.3
"6279","Trema","Trema integerrima",45,0.3
"6280","Trema","Trema integerrima",48.4,0.3
"6281","Trema","Trema integerrima",48.4,0.3
"6282","Trema","Trema integerrima",50.5,0.3
"6283","Trema","Trema integerrima",51.2,0.3
"6284","Trophis","Trophis racemosa",20.5,0.659
"6285","Trophis","Trophis racemosa",20.6,0.659
"6286","Trophis","Trophis racemosa",23.9,0.659
"6287","Trophis","Trophis racemosa",24,0.659
"6288","Trophis","Trophis racemosa",28,0.659
"6289","Trophis","Trophis racemosa",37.4,0.659
"6290","Hura","Hura crepitans",20.5,0.367
"6291","Hura","Hura crepitans",20.7,0.367
